id,value,object
Negative,1933,277023
Manuscript materials,1933,283751
Photograph,1933,259970
Photograph,1933,260659
Photograph,1933,260660
Photograph,1933,260661
Photograph,1933,260662
Photograph,1933,260663
Photograph,1933,260664
Negative,1933,272631
Negative,1933,272632
Negative,1933,272634
Negative,1933,272635
Negative,1933,272636
Negative,1933,272637
Negative,1933,272638
Negative,1933,272639
Negative,1933,272640
Negative,1933,272642
Negative,1933,272643
Negative,1933,272645
Negative,1933,272646
Negative,1933,272647
Negative,1933,272648
Negative,1933,272649
Negative,1933,272650
Negative,1933,272651
Negative,1933,272652
Negative,1933,272656
Negative,1933,273239
Negative,1933,273240
Negative,1933,273654
Negative,1933,273655
Negative,1933,273656
Negative,1933,273657
Negative,1933,273658
Negative,1933,273660
Negative,1933,273661
Negative,1933,273662
Negative,1933,273663
Negative,1933,273664
Negative,1933,273977
Negative,1933,273978
Negative,1933,274052
Negative,1933,274149
Negative,1933,274150
Negative,1933,274151
Negative,1933,274152
Negative,1933,274153
Negative,1933,274154
Negative,1933,274320
Negative,1933,274321
Negative,1933,274322
Negative,1933,274601
Negative,1933,274603
Negative,1933,274630
Negative,1933,274631
Negative,1933,274632
Negative,1933,274633
Negative,1933,274634
Negative,1933,274639
Negative,1933,274676
Negative,1933,274677
Negative,1933,274678
Negative,1933,274679
Negative,1933,274680
Negative,1933,274681
Negative,1933,274818
Negative,1933,274931
Negative,1933,275039
Negative,1933,275096
Negative,1933,275103
Negative,1933,275107
Negative,1933,275111
Negative,1933,275118
Negative,1933,275127
Negative,1933,275148
Negative,1933,275284
Negative,1933,275328
Negative,1933,275339
Negative,1933,275348
Negative,1933,275349
Negative,1933,275382
Negative,1933,275384
Negative,1933,275677
Negative,1933,275691
Negative,1933,275711
Negative,1933,276789
Negative,1933,276791
Negative,1933,276793
Negative,1933,276795
Negative,1933,276797
Negative,1933,276799
Negative,1933,276801
Negative,1933,276826
Negative,1933,276828
Negative,1933,276830
Negative,1933,276832
Negative,1933,276836
Negative,1933,276838
Negative,1933,276840
Negative,1933,276842
Negative,1933,276844
Negative,1933,276846
Negative,1933,276848
Negative,1933,276850
Negative,1933,276852
Negative,1933,276854
Negative,1933,276859
Negative,1933,276934
Negative,1933,276935
Negative,1933,276937
Negative,1933,276939
Negative,1933,276941
Negative,1933,276943
Negative,1933,276948
Negative,1933,276950
Negative,1933,276960
Negative,1933,276962
Negative,1933,276964
Negative,1933,276966
Negative,1933,276971
Negative,1933,276973
Negative,1933,276975
Negative,1933,276977
Negative,1933,276978
Negative,1933,276980
Negative,1933,276982
Negative,1933,277067
Negative,1933,277069
Negative,1933,277158
Negative,1933,277160
Negative,1933,277162
Negative,1933,277164
Negative,1933,277166
Negative,1933,277168
Negative,1933,277170
Negative,1933,277172
Negative,1933,277178
Negative,1933,277190
Negative,1933,277192
Negative,1933,277194
Negative,1933,277196
Negative,1933,277201
Negative,1933,277203
Negative,1933,277205
Negative,1933,279030
Negative,1933,279081
Negative,1933,279181
Negative,1933,279184
Negative,1933,279187
Negative,1933,279190
Negative,1933,279193
Negative,1933,279198
Negative,1933,279201
Negative,1933,279204
Negative,1933,279205
Negative,1933,279206
Negative,1933,279208
Negative,1933,279210
Negative,1933,279212
Negative,1933,279215
Negative,1933,279218
Negative,1933,279223
Negative,1933,279225
Negative,1933,279227
Negative,1933,279229
Negative,1933,279231
Negative,1933,279233
Negative,1933,279235
Negative,1933,279237
Negative,1933,279239
Negative,1933,279241
Photograph,1933,288898
Contact sheet,1933,282876
Negative,1933,275886
Negative,1933,277570
Negative,1933,281892
Negative,1933,281895
Manuscript Materials,1933,282337
Photograph,1934,269485
Photograph,1934,269511
Negative,1934,273246
Negative,1934,273481
Negative,1934,273492
Negative,1934,273503
Negative,1934,273514
Negative,1934,273526
Negative,1934,273537
Negative,1934,273548
Negative,1934,273559
Negative,1934,273570
Negative,1934,273581
Negative,1934,273592
Negative,1934,273603
Negative,1934,273614
Negative,1934,273625
Negative,1934,273637
Negative,1934,273648
Negative,1934,273659
Negative,1934,273850
Negative,1934,273851
Negative,1934,273852
Negative,1934,273853
Negative,1934,273854
Negative,1934,273855
Negative,1934,274129
Negative,1934,274130
Negative,1934,274131
Negative,1934,274132
Negative,1934,274133
Negative,1934,274134
Negative,1934,274155
Negative,1934,274156
Negative,1934,274157
Negative,1934,274159
Negative,1934,274160
Negative,1934,274161
Negative,1934,274162
Negative,1934,274163
Negative,1934,274164
Negative,1934,274165
Negative,1934,274166
Negative,1934,274167
Negative,1934,274352
Negative,1934,274362
Negative,1934,274921
Negative,1934,274963
Negative,1934,275020
Negative,1934,275068
Negative,1934,275155
Negative,1934,275157
Negative,1934,275223
Negative,1934,275260
Negative,1934,275352
Negative,1934,275423
Negative,1934,275444
Negative,1934,275619
Negative,1934,275620
Negative,1934,275754
Negative,1934,275766
Negative,1934,275788
Negative,1934,275935
Negative,1934,276066
Negative,1934,276191
Negative,1934,276224
Negative,1934,276807
Negative,1934,276813
Negative,1934,276815
Negative,1934,276817
Negative,1934,276819
Negative,1934,276821
Negative,1934,276823
Negative,1934,279176
Negative,1934,279178
Negative,1934,275647
Negative,1934,276190
Photograph,1934,284800
Negative,1934,274974
Negative,1934,275488
Negative,1934,275493
Negative,1934,275494
Negative,1934,275495
Negative,1934,275906
Negative,1934,275909
Negative,1934,275910
Negative,1934,276175
Negative,1934,285564
Photograph,1934,260638
Photograph,1934,260642
Negative,1934,273228
Negative,1934,273616
Negative,1934,273617
Negative,1934,273618
Negative,1934,273619
Negative,1934,273620
Negative,1934,273621
Negative,1934,273622
Negative,1934,273623
Negative,1934,273624
Negative,1934,273626
Negative,1934,273627
Negative,1934,273628
Negative,1934,273629
Negative,1934,273630
Negative,1934,273631
Negative,1934,273632
Negative,1934,273633
Negative,1934,273634
Negative,1934,273635
Negative,1934,274135
Negative,1934,274137
Negative,1934,274138
Negative,1934,274224
Negative,1934,275933
Negative,1934,275986
Negative,1934,275991
Negative,1934,276009
Negative,1934,276015
Negative,1934,276040
Negative,1934,276044
Negative,1934,276048
Negative,1934,276088
Negative,1934,276089
Negative,1934,276090
Negative,1934,276222
Negative,1934,277281
Negative,1934,277286
Negative,1934,277291
Negative,1934,277294
Negative,1934,277299
Negative,1934,277304
Negative,1934,277309
Negative,1934,277317
Negative,1934,277322
Negative,1934,277327
Negative,1934,277348
Negative,1934,277353
Negative,1934,277355
Negative,1934,277359
Negative,1934,277361
Negative,1934,277363
Negative,1934,277371
Negative,1934,277375
Negative,1934,277379
Negative,1934,277384
Negative,1934,277389
Negative,1934,277397
Negative,1934,277400
Negative,1934,277405
Negative,1934,277410
Negative,1934,277415
Negative,1934,279145
Negative,1934,279157
Negative,1934,279159
Negative,1934,279162
Negative,1934,279165
Negative,1934,279169
Negative,1934,279171
Negative,1934,279173
Negative,1934,279314
Negative,1934,279315
Negative,1934,279316
Negative,1934,279317
Negative,1934,279318
Negative,1934,279319
Negative,1934,279320
Negative,1934,279321
Negative,1934,279322
Negative,1934,274354
Negative,1934,277420
Negative,1934,277424
Negative,1934,282133
Negative,1934,282134
Negative,1934,282135
Negative,1934,282136
Photograph,1934,282823
Photograph,1934,282824
Photograph,1935,259967
Photograph,1935,259971
Postcard,1935,259972
Photograph,1935,259977
Photograph,1935,260044
Photograph,1935,261104
Photograph,1935,265774
Photograph,1935,265785
Photograph,1935,265796
Postcard,1935,266385
Photograph,1935,266712
Photograph,1935,266713
Photograph,1935,266714
Photograph,1935,266715
Photograph,1935,266716
Photograph,1935,266717
Photograph,1935,266718
Photograph,1935,266719
Photograph,1935,266720
Photograph,1935,266721
Photograph,1935,266722
Photograph,1935,266723
Photograph,1935,266724
Photograph,1935,266725
Photograph,1935,266726
Photograph,1935,266727
Photograph,1935,266728
Photograph,1935,266729
Photograph,1935,266730
Photograph,1935,266731
Photograph,1935,266732
Photograph,1935,266733
Photograph,1935,266734
Photograph,1935,266735
Photograph,1935,266736
Photograph,1935,266737
Photograph,1935,267118
Photograph,1935,271936
Postcard,1935,271971
Photograph,1935,272029
Negative,1935,275537
Negative,1935,275578
Negative,1935,275605
Negative,1935,275617
Negative,1935,275623
Negative,1935,275626
Negative,1935,275630
Negative,1935,275746
Negative,1935,275841
Negative,1935,275857
Negative,1935,275887
Negative,1935,275894
Negative,1935,275952
Negative,1935,275953
Negative,1935,275954
Negative,1935,275975
Negative,1935,275979
Negative,1935,275980
Negative,1935,275987
Negative,1935,276002
Negative,1935,276011
Negative,1935,276029
Negative,1935,276032
Negative,1935,276037
Negative,1935,276057
Negative,1935,276060
Negative,1935,276087
Negative,1935,276112
Negative,1935,276126
Negative,1935,276144
Negative,1935,276145
Negative,1935,276163
Negative,1935,276164
Negative,1935,276166
Negative,1935,276186
Negative,1935,276188
Negative,1935,276248
Negative,1935,277338
Negative,1935,277343
Negative,1935,277446
Negative,1935,277448
Negative,1935,277450
Negative,1935,277455
Negative,1935,277458
Negative,1935,277460
Negative,1935,277464
Negative,1935,277468
Negative,1935,277473
Negative,1935,277892
Negative,1935,277893
Negative,1935,277894
Negative,1935,277895
Negative,1935,277896
Negative,1935,277897
Negative,1935,277898
Negative,1935,277899
Negative,1935,277900
Negative,1935,277901
Negative,1935,277902
Negative,1935,277903
Negative,1935,277904
Negative,1935,277905
Negative,1935,277906
Negative,1935,277907
Negative,1935,277908
Negative,1935,277909
Negative,1935,277910
Negative,1935,277911
Negative,1935,277912
Negative,1935,277913
Negative,1935,277914
Negative,1935,277915
Negative,1935,277916
Negative,1935,277917
Negative,1935,277918
Negative,1935,277919
Negative,1935,277920
Negative,1935,277921
Negative,1935,277922
Negative,1935,277923
Negative,1935,277924
Negative,1935,277925
Negative,1935,277926
Negative,1935,277927
Negative,1935,277928
Negative,1935,277929
Negative,1935,277930
Negative,1935,277931
Negative,1935,277932
Negative,1935,277933
Negative,1935,277934
Negative,1935,277935
Negative,1935,277936
Negative,1935,277937
Negative,1935,277938
Negative,1935,277939
Negative,1935,277940
Negative,1935,277941
Negative,1935,277942
Negative,1935,277943
Negative,1935,277944
Negative,1935,277945
Negative,1935,277946
Negative,1935,277947
Negative,1935,277948
Negative,1935,277949
Negative,1935,277950
Negative,1935,277951
Negative,1935,277952
Negative,1935,277953
Negative,1935,277954
Negative,1935,277955
Negative,1935,277956
Negative,1935,277957
Negative,1935,277958
Negative,1935,277959
Negative,1935,277960
Negative,1935,277961
Negative,1935,277962
Negative,1935,277963
Negative,1935,277964
Negative,1935,277965
Negative,1935,277966
Negative,1935,277967
Negative,1935,277968
Negative,1935,277969
Negative,1935,277970
Negative,1935,277971
Negative,1935,277972
Negative,1935,277973
Negative,1935,277974
Negative,1935,277975
Negative,1935,277976
Negative,1935,277977
Negative,1935,277978
Negative,1935,277979
Negative,1935,277980
Negative,1935,277981
Negative,1935,277982
Negative,1935,277983
Negative,1935,277984
Negative,1935,277985
Negative,1935,277986
Negative,1935,277987
Negative,1935,277988
Negative,1935,277989
Negative,1935,277990
Negative,1935,277991
Negative,1935,277992
Negative,1935,277993
Negative,1935,277994
Negative,1935,277995
Negative,1935,277996
Negative,1935,277997
Negative,1935,277998
Negative,1935,277999
Negative,1935,278000
Negative,1935,278001
Negative,1935,278002
Negative,1935,278003
Negative,1935,278004
Negative,1935,278005
Negative,1935,278006
Negative,1935,278007
Negative,1935,278008
Negative,1935,278009
Negative,1935,278010
Negative,1935,278011
Negative,1935,278012
Negative,1935,278013
Negative,1935,278014
Negative,1935,278015
Negative,1935,278016
Negative,1935,278017
Negative,1935,278018
Negative,1935,278019
Negative,1935,278020
Negative,1935,278021
Negative,1935,278022
Negative,1935,278023
Negative,1935,278024
Negative,1935,278025
Negative,1935,278026
Negative,1935,278027
Negative,1935,278028
Negative,1935,278029
Negative,1935,278030
Negative,1935,278031
Negative,1935,278032
Negative,1935,278033
Negative,1935,278036
Negative,1935,278037
Negative,1935,278038
Negative,1935,278039
Negative,1935,278040
Negative,1935,278041
Negative,1935,278042
Negative,1935,278043
Negative,1935,278044
Negative,1935,278045
Negative,1935,278046
Negative,1935,278047
Negative,1935,278048
Negative,1935,278049
Negative,1935,278050
Negative,1935,278051
Negative,1935,278052
Negative,1935,278053
Negative,1935,278054
Negative,1935,278055
Negative,1935,278056
Negative,1935,278057
Negative,1935,278058
Negative,1935,278059
Negative,1935,278060
Negative,1935,278061
Negative,1935,278062
Negative,1935,278063
Negative,1935,278064
Negative,1935,278065
Negative,1935,278066
Negative,1935,278067
Negative,1935,278068
Negative,1935,278069
Negative,1935,278070
Negative,1935,278071
Negative,1935,278072
Negative,1935,278103
Negative,1935,278104
Negative,1935,278105
Photograph,1935,282788
Photograph,1935,282840
Diary/ Appointment book,1935,283359
Diary/ Appointment book,1935,283360
Diary/ Appointment book,1935,283372
Photograph,1935,283701
Negative,1935,284365
Negative,1935,284366
Negative,1935,284367
Negative,1935,284368
Negative,1935,284369
Negative,1935,284370
Negative,1935,284371
Negative,1935,284372
Negative,1935,284373
Negative,1935,284374
Negative,1935,284375
Photograph,1935,286109
Photograph,1935,286253
Photograph,1935,290392
Photograph,1935,301912
Photograph,1935,301913
Photograph,1935,319912
Photograph,1935,319913
Photograph,1935,319914
Photograph,1935,319915
Photograph,1935,319916
Photograph,1935,319917
Photograph,1935,319918
Photograph,1935,319919
Photograph,1935,319920
Photograph,1935,319921
Photograph,1935,319922
Photograph,1935,319923
Photograph,1935,319948
Photograph,1935,319949
Negative,1935,719129
Negative,1935,719366
Negative,1935,719367
Negative,1935,719370
Negative,1935,719371
Negative,1935,719854
Negative,1935,719857
Negative,1935,273139
Negative,1935,273140
Negative,1935,273142
Negative,1935,273143
Negative,1935,273144
Negative,1935,273145
Negative,1935,273146
Negative,1935,276085
Negative,1935,276193
Photograph,1935,260408
Photograph,1935,266310
Photograph,1935,266311
Photograph,1935,266312
Photograph,1935,266595
Negative,1935,274304
Negative,1935,274305
Negative,1935,274306
Negative,1935,274338
Negative,1935,274339
Negative,1935,274340
Negative,1935,274341
Negative,1935,274342
Negative,1935,275443
Negative,1935,275502
Negative,1935,275504
Negative,1935,275507
Negative,1935,275574
Negative,1935,275659
Negative,1935,275671
Negative,1935,275681
Negative,1935,275702
Negative,1935,275714
Negative,1935,275753
Negative,1935,275756
Negative,1935,275784
Negative,1935,275802
Negative,1935,275811
Negative,1935,275892
Negative,1935,275908
Negative,1935,275973
Negative,1935,276072
Negative,1935,276258
Negative,1935,277331
Negative,1935,277334
Negative,1935,277365
Negative,1935,277370
Negative,1935,282309
Manuscript materials,1935,283439
Manuscript Materials,1935,281840
Photograph,1936,259974
Postcard,1936,260656
Photograph,1936,260658
Photograph,1936,265556
Photograph,1936,265903
Photograph,1936,266248
Photograph,1936,266309
Postcard,1936,266386
Postcard,1936,266387
Photograph,1936,266929
Photograph,1936,267292
Photograph,1936,267331
Photograph,1936,267332
Postcard,1936,271970
Postcard,1936,271972
Postcard,1936,271973
Negative,1936,275439
Negative,1936,275447
Negative,1936,275463
Negative,1936,275484
Negative,1936,275486
Negative,1936,275489
Negative,1936,275512
Negative,1936,275516
Negative,1936,275517
Negative,1936,275518
Negative,1936,275519
Negative,1936,275524
Negative,1936,275525
Negative,1936,275530
Negative,1936,275532
Negative,1936,275535
Negative,1936,275540
Negative,1936,275551
Negative,1936,275552
Negative,1936,275556
Negative,1936,275558
Negative,1936,275570
Negative,1936,275572
Negative,1936,275577
Negative,1936,275583
Negative,1936,275586
Negative,1936,275587
Negative,1936,275596
Negative,1936,275600
Negative,1936,275603
Negative,1936,275625
Negative,1936,275634
Negative,1936,275635
Negative,1936,275636
Negative,1936,275638
Negative,1936,275639
Negative,1936,275640
Negative,1936,275641
Negative,1936,275642
Negative,1936,275643
Negative,1936,275644
Negative,1936,275669
Negative,1936,275673
Negative,1936,275675
Negative,1936,275678
Negative,1936,275680
Negative,1936,275683
Negative,1936,275684
Negative,1936,275686
Negative,1936,275687
Negative,1936,275688
Negative,1936,275700
Negative,1936,275704
Negative,1936,275710
Negative,1936,275712
Negative,1936,275716
Negative,1936,275717
Negative,1936,275718
Negative,1936,275719
Negative,1936,275720
Negative,1936,275723
Negative,1936,275726
Negative,1936,275727
Negative,1936,275731
Negative,1936,275732
Negative,1936,275733
Negative,1936,275734
Negative,1936,275735
Negative,1936,275737
Negative,1936,275739
Negative,1936,275740
Negative,1936,275741
Negative,1936,275748
Negative,1936,275750
Negative,1936,275780
Negative,1936,275781
Negative,1936,275787
Negative,1936,275797
Negative,1936,275839
Negative,1936,275840
Negative,1936,275842
Negative,1936,275843
Negative,1936,275844
Negative,1936,275845
Negative,1936,275858
Negative,1936,275860
Negative,1936,275861
Negative,1936,275862
Negative,1936,275863
Negative,1936,275864
Negative,1936,275866
Negative,1936,275869
Negative,1936,275871
Negative,1936,275873
Negative,1936,275874
Negative,1936,275875
Negative,1936,275876
Negative,1936,275882
Negative,1936,275900
Negative,1936,275901
Negative,1936,275903
Negative,1936,275914
Negative,1936,276259
Negative,1936,276260
Negative,1936,276261
Negative,1936,276262
Negative,1936,276263
Negative,1936,276264
Negative,1936,276267
Negative,1936,277429
Negative,1936,277434
Negative,1936,277439
Negative,1936,278359
Negative,1936,278360
Negative,1936,278361
Negative,1936,278362
Negative,1936,278363
Negative,1936,278364
Negative,1936,278365
Negative,1936,278366
Negative,1936,278367
Negative,1936,278368
Negative,1936,278369
Negative,1936,278370
Negative,1936,278371
Negative,1936,278372
Negative,1936,278373
Negative,1936,278374
Negative,1936,278375
Negative,1936,278376
Negative,1936,278377
Negative,1936,278378
Negative,1936,278379
Negative,1936,278380
Negative,1936,278381
Negative,1936,278382
Negative,1936,278383
Negative,1936,278384
Negative,1936,278385
Negative,1936,278386
Negative,1936,278387
Negative,1936,278388
Negative,1936,278389
Negative,1936,278390
Negative,1936,278391
Negative,1936,278392
Negative,1936,278393
Negative,1936,278394
Negative,1936,278395
Negative,1936,278396
Negative,1936,278397
Negative,1936,278398
Negative,1936,278399
Negative,1936,278400
Negative,1936,278401
Negative,1936,278402
Negative,1936,278403
Negative,1936,278404
Negative,1936,278405
Negative,1936,278406
Negative,1936,278407
Negative,1936,278408
Negative,1936,278409
Negative,1936,278410
Negative,1936,278411
Negative,1936,278412
Negative,1936,278413
Negative,1936,278414
Negative,1936,278415
Photograph,1936,282741
Photograph,1936,282775
Photograph,1936,282776
Photograph,1936,282777
Photograph,1936,282778
Photograph,1936,282779
Postcard,1936,282818
Photograph,1936,283319
Photograph,1936,284047
Negative,1936,284379
Negative,1936,284380
Negative,1936,284381
Negative,1936,284382
Negative,1936,284383
Negative,1936,284384
Negative,1936,284385
Negative,1936,284386
Negative,1936,284387
Negative,1936,284388
Negative,1936,284389
Negative,1936,284390
Negative,1936,284391
Negative,1936,284392
Negative,1936,284393
Negative,1936,284394
Negative,1936,284395
Negative,1936,284396
Negative,1936,284397
Negative,1936,284398
Negative,1936,284399
Negative,1936,284400
Negative,1936,284401
Negative,1936,284402
Negative,1936,284403
Negative,1936,284404
Negative,1936,284405
Negative,1936,284406
Negative,1936,284407
Negative,1936,284408
Negative,1936,284409
Negative,1936,284410
Negative,1936,284411
Negative,1936,284412
Negative,1936,284413
Negative,1936,284414
Negative,1936,284415
Negative,1936,284416
Negative,1936,284417
Photograph,1936,284644
Photograph,1936,284685
Photograph,1936,284801
Photograph,1936,285900
Photograph,1936,286463
Photograph,1936,286579
Photograph,1936,288899
Photograph,1936,650861
Negative,1936,716858
Negative,1936,717000
Negative,1936,717006
Photograph,1936,742814
Photograph,1936,288900
Photograph,1936,260046
Photograph,1936,260047
Photograph,1936,260385
Photograph,1936,260396
Photograph,1936,260404
Photograph,1936,260406
Photograph,1936,260407
Photograph,1936,260410
Photograph,1936,284987
Photograph,1936,260657
Negative,1936,275515
Negative,1936,275648
Negative,1936,275668
Negative,1936,275692
Negative,1936,275725
Manuscript Materials,1936,282338
Negative,1936,277674
Negative,1937,273577
Negative,1937,273578
Negative,1937,273579
Negative,1937,273580
Negative,1937,273582
Negative,1937,273583
Negative,1937,273584
Negative,1937,273585
Negative,1937,273586
Negative,1937,273587
Negative,1937,273588
Negative,1937,273589
Negative,1937,273590
Negative,1937,273591
Negative,1937,273593
Negative,1937,273924
Negative,1937,277565
Negative,1937,282130
Negative,1937,282132
Photograph,1937,282819
Diary/ Appointment book,1937,283370
Negative,1937,276008
Negative,1937,276034
Negative,1937,276035
Negative,1937,276063
Negative,1937,276167
Negative,1937,276168
Negative,1937,276170
Negative,1937,276171
Negative,1937,276194
Negative,1937,276195
Negative,1937,276196
Negative,1937,276197
Negative,1937,276198
Negative,1937,276199
Negative,1937,276200
Negative,1937,276201
Negative,1937,276202
Negative,1937,276204
Negative,1937,276205
Negative,1937,276206
Negative,1937,276207
Negative,1937,276208
Negative,1937,276209
Negative,1937,276210
Negative,1937,276211
Negative,1937,276212
Negative,1937,276213
Negative,1937,276215
Negative,1937,276216
Negative,1937,276217
Negative,1937,274053
Negative,1937,275868
Address book,1937,283410
Manuscript Materials,1937,282346
Photograph,1938,259975
Photograph,1938,259978
Photograph,1938,259979
Photograph,1938,265546
Photograph,1938,266963
Photograph,1938,266964
Photograph,1938,267117
Books,1938,276508
Manuscript materials,1938,281841
Negative,1938,273159
Negative,1938,273160
Negative,1938,273819
Negative,1938,273820
Negative,1938,273821
Negative,1938,273822
Negative,1938,273823
Negative,1938,273824
Negative,1938,273826
Photograph,1938,260667
Negative,1938,279119
Negative,1938,279125
Negative,1938,283492
Negative,1938,283493
Photograph,1938,285807
Photograph,1938,286638
Letters/ Correspondence,1938,281872
Letters/ Correspondence,1938,281869
Manuscript Materials,1938,282355
Negative,1939,273229
Negative,1939,273525
Negative,1939,285606
Negative,1939,278420
Negative,1939,273706
Negative,1939,273707
Negative,1939,273708
Negative,1939,273709
Negative,1939,273710
Negative,1939,273711
Negative,1939,273712
Negative,1939,273713
Negative,1939,273715
Negative,1939,273716
Negative,1939,273717
Negative,1939,273718
Negative,1939,273719
Negative,1939,273720
Negative,1939,273721
Negative,1939,273722
Negative,1939,273723
Negative,1939,273724
Negative,1939,273726
Negative,1939,273727
Negative,1939,273728
Negative,1939,273729
Negative,1939,273730
Negative,1939,273731
Negative,1939,273732
Negative,1939,273733
Negative,1939,273734
Negative,1939,273735
Negative,1939,273737
Negative,1939,273738
Negative,1939,273739
Negative,1939,273740
Negative,1939,273741
Negative,1939,273742
Negative,1939,273743
Negative,1939,274360
Negative,1939,274361
Negative,1940,273843
Negative,1940,273844
Negative,1940,273845
Negative,1940,273846
Negative,1940,273848
Negative,1940,273849
Photograph,1940,282834
Photograph,1940,282835
Negative,1940,273489
Negative,1940,272229
Negative,1940,272230
Negative,1940,272232
Negative,1940,272233
Negative,1940,272234
Negative,1940,272235
Negative,1940,273594
Negative,1940,273595
Negative,1940,273596
Negative,1940,273597
Negative,1940,273598
Negative,1940,273599
Negative,1940,273600
Negative,1940,273601
Negative,1940,273602
Negative,1940,273604
Negative,1940,273605
Negative,1940,273606
Negative,1940,273607
Negative,1940,273608
Negative,1940,273609
Negative,1940,273610
Negative,1940,273611
Negative,1940,273612
Negative,1940,273613
Negative,1940,273615
Negative,1940,274097
Negative,1940,274098
Negative,1940,274099
Negative,1940,274100
Negative,1940,274101
Negative,1940,274102
Negative,1940,274104
Negative,1940,274105
Negative,1940,274106
Negative,1940,274107
Negative,1940,274108
Negative,1940,274109
Negative,1940,274110
Negative,1940,274111
Negative,1940,274112
Negative,1940,274113
Negative,1940,274115
Negative,1940,274116
Negative,1940,274117
Negative,1940,274118
Negative,1940,274119
Negative,1940,274120
Negative,1940,274121
Negative,1940,274122
Negative,1940,274123
Negative,1940,274124
Negative,1940,274126
Negative,1940,274127
Negative,1940,274128
Negative,1940,276725
Negative,1940,276728
Negative,1940,276729
Negative,1940,276730
Negative,1940,276733
Negative,1940,276734
Negative,1940,276735
Negative,1940,276736
Negative,1940,276737
Negative,1940,276738
Negative,1940,276741
Negative,1940,276743
Negative,1940,276744
Negative,1940,276745
Negative,1940,278438
Negative,1940,278439
Negative,1940,278440
Negative,1940,278441
Negative,1940,278442
Negative,1940,279293
Negative,1940,279294
Negative,1940,279295
Negative,1940,279296
Negative,1940,279297
Negative,1940,279298
Negative,1940,279299
Negative,1940,279300
Negative,1940,279301
Negative,1940,279302
Negative,1940,279303
Negative,1940,279304
Negative,1940,279305
Negative,1940,279306
Negative,1940,279307
Photograph,1940,282421
Ephemera,1940,282622
Photograph,1940,282830
Photograph,1940,282832
Photograph,1940,282833
Photograph,1940,282838
Photograph,1940,282871
Photograph,1940,282872
Photograph,1940,282873
Photograph,1940,282874
Photograph,1940,282877
Diary/ Appointment book,1940,283362
Diary/ Appointment book,1940,283371
Negative,1940,283501
Negative,1940,283502
Negative,1940,283556
Negative,1940,284539
Negative,1940,284540
Negative,1940,284541
Negative,1940,284542
Negative,1940,284543
Negative,1940,284586
Negative,1940,284592
Negative,1940,284593
Negative,1940,284604
Negative,1940,284605
Negative,1940,284611
Photograph,1940,284803
Manuscript materials,1940,272184
Negative,1940,276720
Negative,1940,276746
Negative,1940,279312
Manuscript materials,1940,281833
Drawing,1940,282555
Photograph,1940,282826
Negative,1940,283503
Negative,1940,283504
Negative,1940,284544
Negative,1940,284594
Negative,1940,284595
Negative,1940,284598
Negative,1940,284599
Negative,1940,284600
Photograph,1940,284809
Negative,1940,275419
Painting/ Drawing/ Photograph/ Negative/ Transparency/ Ephemera,1940,286886
Manuscript materials,1940,281856
Drawing,1940,282580
Manuscript materials,1940,282341
Photograph,1941,259997
Photograph,1941,261626
Photograph,1941,261627
Photograph,1941,261628
Photograph,1941,261629
Photograph,1941,261630
Photograph,1941,267293
Books,1941,276613
Negative,1941,276687
Negative,1941,276705
Negative,1941,277642
Negative,1941,277643
Negative,1941,277644
Negative,1941,277649
Negative,1941,277654
Negative,1941,277664
Negative,1941,277669
Negative,1941,278422
Photograph,1941,282837
Diary/ Appointment book,1941,283361
Photograph,1941,284978
Negative,1941,285508
Negative,1941,285509
Negative,1941,285510
Negative,1941,285511
Negative,1941,285512
Negative,1941,285513
Negative,1941,285514
Negative,1941,285515
Negative,1941,285516
Negative,1941,285517
Negative,1941,285518
Negative,1941,285519
Negative,1941,285520
Negative,1941,285521
Negative,1941,285522
Negative,1941,285523
Negative,1941,285524
Negative,1941,285525
Negative,1941,285526
Negative,1941,285527
Negative,1941,285528
Negative,1941,285529
Negative,1941,285530
Negative,1941,285531
Negative,1941,285532
Negative,1941,285540
Negative,1941,285541
Negative,1941,285542
Negative,1941,285543
Negative,1941,285544
Negative,1941,285546
Negative,1941,285547
Negative,1941,285548
Negative,1941,285549
Negative,1941,285550
Negative,1941,285551
Negative,1941,285552
Negative,1941,285553
Negative,1941,285554
Negative,1941,285555
Negative,1941,285556
Negative,1941,285557
Negative,1941,285558
Negative,1941,285559
Negative,1941,285560
Negative,1941,285561
Books,1941,291467
Photograph,1941,260650
Photograph,1941,259988
Photograph,1941,259995
Photograph,1941,259996
Photograph,1941,260643
Photograph,1941,260646
Photograph,1941,260647
Photograph,1941,260648
Photograph,1941,260649
Photograph,1941,260651
Photograph,1941,260652
Photograph,1941,260653
Photograph,1941,260654
Negative,1941,276740
Periodicals,1941,276604
Manuscript Materials,1941,282345
Negative,1942,273744
Negative,1942,273745
Negative,1942,273746
Negative,1942,273749
Negative,1942,273750
Negative,1942,273751
Negative,1942,273752
Negative,1942,273753
Negative,1942,273754
Negative,1942,273755
Negative,1942,273756
Photograph,1943,266631
Photograph,1943,266632
Photograph,1943,266633
Photograph,1943,266634
Photograph,1943,266635
Photograph,1943,266636
Photograph,1943,266637
Photograph,1943,266641
Photograph,1943,266642
Negative,1943,273765
Negative,1943,273766
Negative,1943,273767
Negative,1943,273768
Negative,1943,273769
Negative,1943,273771
Negative,1943,273772
